Source,Company,About,SDGs,Location,Website,Founded,Employees,Industries,Stage,Business model,Funding state,10_goal,11_goal,12_goal,13_goal,14_goal,15_goal,16_goal,17_goal,1_goal,2_goal,3_goal,4_goal,5_goal,6_goal,7_goal,8_goal,9_goal
https://plusimpact.io/startups/miheroo-1,miheroo,"miheroo is the expatriate’s go-to-platform for domestic help. Because the success of new opportunities depends on safety, good working conditions and quick settling down. The 130-million people challenge More than 65 million people live as expatriates. They move every 2-3 years and must again and again create home away from home in order to settle down fast. Our market research and experience found they find it difficult and unsafe to find the help they need. Simultaneously, most of the world's 67 million domestic helpers do not have access to the employment market, the contracts they have the right to and good working conditions. On miheroo, expatriates and househelpers connect, make agreements with, pay and recommend each other, safely and conveniently. Developing for development While solving a major global challenge we also make it possible for millions of people to support the UN Sustainable Development Goals and do the right thing. All functionalities on miheroo are built to comply with international standards such as GDPR, ILO convention on Domestic Workers, Minimum Age Convention, EU Working Time Directive, and The International Bill of Human Rights. For expatriates, by expatriates Many years of corporate experience and expatriations behind her, our CEO Sara, decided it was time to solve a challenge she herself had faced on three continents; namely the safe access to good help. More importantly she thought, was the fact that many helpers live under terrible conditions. miheroo was established in November 2017 and consists of four co-founders with greatly complimenting skills. The development started in February 2018 and in 2019 we started rolloing out. Where we are now In 2020 we have close to 5000 users in Ghana, Philippines, Vietnam and Rwanda. We are supported by the Innovation Fund Denmark and are preparing for commercialisation this year.","5_goal,8_goal,10_goal,",København,https://miheroo.com,2017,01-???,"IT & Software, Service",Go to market,B2B,Seed,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
https://plusimpact.io/startups/soilsense,SoilSense,"The Pitch Soilsense is a simple and affordable sensor irrigation management system designed for permanent crops in emerging markets. We are currently fundraising for a pilot-project in Peru with a local agriculture organisation that wants to co-create a solution for 500 avocado farmers. The What Sustainable Irrigation & Improved Yield The How Water is becoming the limiting factor in food production on a global level, the UN predicts that if we continue our current consumption of water in agriculture we will run 40% short on water within just 15 years and as 70% of the water is used for irrigation, it makes it extremely important to optimise irrigation. We have been able to deliver an affordable sensor system solution by taking the approach to create a minimal viable accuracy technology that will meet the demand. We are not developing advanced ferraris but reliable toyotas. Our main focus is to help farmers optimize their yield by enabling them to irrigate smarter by providing them with actionable, real time data of their field. We have established a relationship with two of the largest and well-renowned agricultural organisations in Peru with deep roots in the avocado farming industry. We have been strongly encouraged by these partners to establish a large-scale pilot project-cooperation in order to develop and test our new solution with 500 farmers spread across 2000 hectares over the course of the next 2 years. The project will have a huge impact on the local society as water is becoming an increasingly scarce resource which limits food productions thereby putting the income of small-scale farmers at risk. We expect to be able to save the community at least 10% water, while at the same time increasing their yield by another 10%, essentially leading to a net income increase of roughly 40% for the 500 small-scale farmers we will initially be working with. We are currently investigating funding and partnerships opportunities and are looking to engage both funds, investors, grant-opportunities and corporate sponsorships in order to create and execute an impactful project! The Why Democratizing precision irrigation for permanent crop farmers in emerging markets.","2_goal,6_goal,",,http://www.soilsense.io,2017,01-???,Agriculture,Product or prototype,B2B,-,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
https://plusimpact.io/startups/vaga-1,VÅGA,"The Pitch Sexual harassment and violence has been part of a night out for a long time, lately various media campaigns culminating with #metoo have put attention on the topic and still we haven't found a solution that makes a difference TODAY! We couldn't wait anymore which is why we have since the summer of 2017 been developing VÅGA, EVERYONE should be able to go out, have fun without the fear of being harassed or even molested! We are not going to accept the social normification of sexual harassment. The What Fight sexual harassment in the nightlife The How VÅGA works by using practical, hands on means for tackling the issues of sexual harassment and violence in public spaces and venues with the focus on: Clubs, bars, events and festivals. We provide the organizers and personnel with physical training and practical tools that help them prevent and handle sexual harassment and assault in a respectful, proactive way. All our tools are gathered from direct contact with the visitors, questionnaires as well as dialogue. We have also consulted with experts on safety and sexual harassment to make sure that we also provide the most efficient best practice and other solutions. The Why Our mission is to aid all events, festivals as well as venues in preventing and handling sexual harassment and assault.","5_goal,10_goal,11_goal,",,http://www.vaga.nu,2017,01-???,Education,Go to market,B2B,-,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://plusimpact.io/startups/impact-roasters-1,Impact Roasters,"The Pitch Impact Roasters is a social coffee enterprise supporting coffee farmers and local communities in Ethiopia through its Impact Trade model. We bring coffee directly from small-scale farmers without middlemen from the highlands of Ethiopia in combination with Impact Projects. Afterwards, we roast beans locally at our roasteries. At the moment, we organize and finance various Impact projects in the areas coffee comes from and thus ensure a positive development among children and youth. The What Legendary coffee with great impact. The How We believe that ethical and sustainable trade is the only right way forward to attaining a feasible coffee production. In the country like Ethiopia, one is dependent on ethical and sustainable trade, as 95% of the coffee is grown in forests and on small agriculture fields that are less than 1 Hectare. Therefore, our trade model is designed to empower and bring change to the local communities in which our coffee is grown. We invest in projects related to youth development, coffee quality improving, job-creation. The local community develops projects themselves, thereby ensuring sustainability and local ownership. Some of the projects that we run in Ethiopia are, e.g., training farmers on sustainable coffee production, providing clean drinking water for schools, establishing sports activities, job creation projects, etc. The Why We work towards a more sustainable and efficient trade model, and aim at getting instant impact on local communities.","8_goal,9_goal,12_goal,",,http://impactroasters.dk,2015,01-???,Food & Beverage,Growth and expansion,B2B,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://plusimpact.io/startups/media-sifter-1,Media Sifter,"The Pitch Media Sifter is a decentralized community bringing evidence back to the news. A transparent platform which collects all the perspectives in one place. A fresh opportunity for authors to be rewarded for investigation and accuracy. A trustworthy, ad-free space that helps readers get to the bottom of the story. The What We Are The Community Changing the Rules of the Media Game The How Today's Media Landscape is overwhelming, noisy and biased. We are drowning in an ocean of opinions, agendas and 'fake news'. A pay-per-click world of sensationalism and click-bait, all fuelled by advertising. With no alternative, until now. The Why Media Sifter cuts through the noise aggregating news by topic, giving you relevant journalism and all the perspectives on the story.","16_goal,",,http://www.mediasifter.co,2015,???-50,Media & Entertainment,Growth and expansion,B2B,-,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://plusimpact.io/startups/parking-energy,Parking Energy,"The Pitch Parking energy is a Finland-based technology oriented parking electricity operator. We are solving issues within electric car-charging in real estate environment. We have over 20 years of experience in electric vehicles charging growing from the original grassroots tech movement. We combine this with deep algorithms, so that we can offer the most sophisticated local grid load balance based in real user experience. We offer the whole value chain as a one integrated service, resulting in reliability, affordability and seamless user experience. All the while, tackling one of the most pressing challenges of modern times: clean and sustainable energy. The What Be cool and keep the planet cool as well. The How The electric vehicle revolution is on its way to hit the streets. Every major car manufacturer is now bringing mid-priced electric vehicles for mass markets. Some have even announced to end the production of gasoline cars. States in wide spectrum have decided to ban all new fossil fuel cars. As the prices go down, the adoption of electric vehicles can be as disruptive as the as for the smart phone outdating the older cell phone. Only one problem has remained: How to charge the car in real estate environment. The current method of installing single chargers here and there is expensive and cumbersome. Each new set of chargers implies a new project with electrical engineering, acquisition of chargers and electrical contracting. The limits of electrical distribution center can suddenly form a barrier for adding new chargers. These difficulties have prompted the experts to forecast that the problem of charging in real estate will substantially slow down the adoption of electric vehicles. That has been the case, until now. Parking Energy Platform solves all the issues with a single stroke. The crucial distinction is to separate the cabling from the chargers. In the heart of the solution is a quick connector: In a garage, the cabling can be brought to each slot, ending to a robust and inexpensive connector. When the tenant buys an electric vehicle, the charger can be ordered to the parking slot for the next day. The installment of a charger with fitting quick connector is plug-and-play. It takes only a minute and requires no electrical planning or composing official electrical installment records. The benefit for the real estate owner is twofold. First, a large parking area can be prepared to be EV-ready with a single investment. Second, the real estate is freed from managing the installment projects, maintenance and metering the electricity. The cost of the cabling is less than 1% of the cost of a parking slot, but can add value many times over. The Why Electric vehicle revolution: millions of affordable EVs will find their home in residential buildings and the parking lots of workplaces.","7_goal,",,http://parkingenergy.com,2014,???-50,Energy & Greentech,Go to market,B2B,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://plusimpact.io/startups/cumucore-oy,Cumucore Oy,"The Pitch Connectivity is vital in this day and age. We want to provide fast connectivity to remote areas, and ensure a more efficient management of communication during emergencies. We do all this at a very small deployment cost. Software 4G and 5G mobile core network enables mobile communications with off the shelf LTE devices and uses Software Defined Network (SDN) technology to create different slices in the same infrastructure. The network slices can have different resources and traffic priorities for critical communications and isolate traffic with different Quality of Service. The mobile core run on Virtualized Network Functions (NFV) which allows to deploy and tear down the mobile core network based on demand. Mobile networks 4G and 5G require a large investment because they need a lot of computing resources and large server rooms. This is because the system has been designed for large deployments of millions of subscribers. Cumucore Oy has designed the same 4G/LTE mobile core network with smaller deployments in mind. This enables us to provide mobile connectivity to smaller areas having a population of 100.000 users or less. We believe connectivity is vital in this day and age, and want to provide it to remote areas at a very small deployment cost. The other problem we are solving is that often remote areas have networks lacking sufficient capacity. Our Software Defined Network technology analyses the network and creates smaller divisions or slices of the network. This management of the network is done dynamically so if there is an emergency, the system immediately will create the slice and isolate the critical communications from the rest of the network. However, if there is no emergency, then the entire network is available for everyone. The What Provide fast connectivity to remote areas, and enable efficient communication during emergencies. The How Cumucore brings a disruptive solution that integrates Network Function Virtualization (NFV) and Software Defined Networking (SDN) to deliver a flexible and affordable mobile services to truly connect the world. Virtualized Packet Core Cumucore offers the first of its class software based LTE packet core to be deployed in the cloud including mobility, user management and traffic optimizations. Packet core software as a service to be integrated with or without Software Defined Networks (SDN). SDN mobile backhaul Cumucore has designed and implemented a Hardware component that can be installed in existing off the shelf base stations (i.e. eNB) to convert legacy mobile backhaul into Software Defined Network mobile backhaul. Mobile Edge computing and content delivery Cumucore with the usage SDN offers the Software components that allow to optimize the content delivery within any location of the access network. This product allows the mobile operators to reduce up to 50% the traffic in their networks. The Why Disrupt mobile networks, provide flexible connectivity for everyone, and create new possibilities to truly connect the world.","9_goal,",,http://www.cumucore.com,2014,01-???,Telecommunications,Go to market,B2B,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://plusimpact.io/startups/fourdeg-1,Fourdeg,"The Pitch Fourdeg Smart Heating® is an energy efficiency and heating quality improving service for building owners. The building owners get a) better indoor temperature for each room b) saving in heating energy 15-35% c) cost saving in building heating maintenance due to remote reading and control of room temperature d) balanced usage of building ventilation and heating systems. Fourdeg Smart Energy™ is demand response for district heating. The What Reduce carbon esmission of heating. The How Fourdeg is making heating of buildings better for people and at the same time proven to reduce heating energy by 15-35%. As heating energy production is a major producer of CO2 emissions WWF calculated a potential of 25 Mton annual CO2 reduction for Fourdeg and similar solution with a reasonable market share. Fourdeg team is burning motivated to accomplish that. Fourdeg Smart Heating Service is technically based on machine learning and IoT. The EU patented idea is to use room-by-room prediction of heating heating demand instead of of the traditional approach of reacting to the change in building average temperature has proven in real life to combine a) better/more stable indoor temperature b) improved energy energy efficieny (15-35%) c) more efficient building maintenance. The building owners have 3-5 yrs investment payback. Fourdeg is commercially available in Finnish markets partnering with facility management companies and energy companies co-selling the solution to building owners. The solution has been piloted also in Sweden, Germany and China. Fourdeg is looking for companies in energy / facility management ecosystem to start collaboration in new markets. The Why Better heating quality with less energy at any size of buildings that are heated with water radiators. Easy upgrade to existing building.","11_goal,12_goal,13_goal,",,http://www.fourdeg.com,2013,01-???,Energy & Greentech,Growth and expansion,B2B,-,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://plusimpact.io/startups/kaffe-bueno-1,Kaffe Bueno,"The Pitch Kaffe Bueno is a biotechnology startup using coffee's by-product as a platform to produce ingredients for cosmetics, nutraceuticals and functional foods. Our vision is to unlock coffee's health potential. The What There are over 9 billion kgs of coffee consumed worldwide yearly. Only 1% is extracted when brewing coffee water, 99% is thrown away. Mostly decomposing in landfills and generating methane, which is 30x more harmful than CO2. Moreover, every-increasing demand for natural products is damaging cosmetic formulators' bottom line, as these often come at premium prices. This affects society as a whole, as access to healthy natural products is made only for the wealthy. The How By building the 1st circular economy model around coffee. We provide a free recycling service for corporates in Copenhagen (cutting their waste management costs). Partner collector picks it up and takes it to our biorefinery (1st of its kind in the world - currently raising our Seed Round to build it). In here we fractionate coffee grounds into compounds (antioxidants, proteins, sugars, lipids) that allow us to produce ingredients - both new and existing - for the wellcare market. Due to the origin of our raw material, our costs are substantially lower than competitors. Hence, reflected on prices. Ex: current coffee oil wholesale price is 300 eur/kg, our price is 100 eur/kg and we retain more margins. 1 tonne recycled = 340m3 methane averted + 3 jobs created. Goal by Y1 after biorefinery establishment = 60 tonnes recycled per year. Y2 open an industrial biorefinery (65 tonnes per month in Germany or France). 1% profits for social projects to farmers in Colombia. The Why Founders studied in London. Most friends were Scandinavian, shared was a passion for coffee. Enjoyed a lot of “fikas” with amazing Colombian coffee. Often told them about the not-so-pretty side of coffee, e.g farmers’ conditions > they seemed genuinely interested in contributing in some way or another. They told us we should bring Colombian coffee to Scandinavia and the idea resonated with us. But, we didn’t want to come to Denmark just to sell coffee, but rather have an impact on farmers and environment in a way it has never been done before. This is when, since the beginning, we decided to build a circular economy around coffee. We remembered habits we saw our grandma’s doing while we grew up in Colombia. They used to put coffee on wounds + using them for skin care purposes. This encouraged us to look deeper into coffee’s composition, and most importantly, if all active compounds responsible for health and skin benefits were still present after coffee was made. And they are!","9_goal,12_goal,13_goal,",,https://www.kaffebueno.com/,2016,-,Healthcare & Life Science,Product or prototype,B2B,-,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
https://plusimpact.io/startups/elderlearn-1,Elderlearn,"The Pitch We facilitate contact between foreigners learning danish and elderly people at risk of loneliness. We do this for two reasons. Firstly we believe that having a normal conversation is the best way to learn a language once you know the basics. More importantly we believe that enabling even the weakest of the elderly to help other people and feel a sense of worth will efficiently combat loneliness. The What Combat loneliness and ease integration The How I wrote my master thesis on loneliness in nursing homes and found that loneliness would be most efficiently prevented by giving the elderly a sense of worth by being able to help others. Searching for away they could help i recalled having worked in a nursing home in Essen, Germany, before an exchange semester, in order to learn German. Thus the idea behind Elderlearn came to life. We want to make sure that the elderly see themselves as having worth for society. We want to make it easy and fun to learn Danish. We also want to change the perception of the elderly from being a burden to being a ressource for society. Further we take great joy in connecting two groups that would normally never meet. We hope that more understanding and a better perception of both foreigners and elderly will arise, through the concrete meetings and through media attention. We make sure both foreigners and elderly sign up, facilitate the first meeting and follow up on how they are doing. Our customers are municipalities and we provide them with reporting of our work in their municipality. The municipalities are responsible for integration and elderly care. Loneliness has been a focus point lately and they welcome a fresh approach to tackle this. Currently they pay pr. match. In the long run it will likely be a subscription fee. We have arranged for more than a 150 pairs to be set in contact. We have grown from one to 6 people since starting in September last year (2 full time, 4 part time, 5 salaried). We have 4 paying municipalities and support from a charitable fund. We are currently developing a back-end IT-system that will automate as much of our work as possible. Since we are working with elderly people we have designed a system that they will not have to interact with. The foreigners learning danish will have some interactions through automated e-mails and texts, but the system is mainly back-end. The Why We want everyone learning Danish to visit elderly people, and make sure the elderly feel beneficial to society.","3_goal,11_goal,",,https://www.elderlearn.dk/,2017,01-???,Education,Go to market,B2B,-,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
https://plusimpact.io/startups/yepti-1,Yepti,"The Pitch Yepti is a newly relaunched sharing-economy platform aiming to empower people through affordable access to specialist equipment. We seek to be part of the solution to the economic, social, and environmental problems faced by all of us here in Denmark and beyond. The What Reducing consumption through sharing The How Overconsumption is one of the most pressing factors in environmental impact, the greatest challenge facing us all today. We need to reduce our consumption of resources in order to protect the world we share. Everything we buy has a high environmental cost in its production, and a high financial cost for us as consumers. Yet there are so many things that we need in our daily lives, for work, and for our projects. A musician may ask themself: ‘do I need an amplifier for my next gig’? A photographer might ask: ‘do I need a faster portrait lens for a low-light wedding shoot’? You may take a look at your apartment floorboards and think: ‘do I need an electric sander to smooth this surface’? The answer to all of these types of questions will most often be ‘yes’ - but the answer comes with high costs - both environmental and financial. What we need, then, is a way of mitigating these costs. The solution to lowering these costs becomes apparent when we ask an additional question: ‘do I need to own this item’. The answer here, is most often ‘no’. Yet despite the fact that we live in a shared world, we have not yet fully embraced the fact that we must share its resources in order to preserve it. We still feel driven to own and to consume. Yepti provides a sharing platform which removes this ownership factor. Sharing specialist equipment amongst ourselves makes it more accessible and affordable, and reduces our impact on the environment by minimising consumption. Those of us with the most resources have a responsibility to be on the frontier of this sharing-economy development. The Why Redefining ownership and reducing consumption by revolutionising the sharing-economy.","11_goal,12_goal,",,https://yepti.dk/,2011,01-???,Consumer Goods,Go to market,Marketplace,-,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://plusimpact.io/startups/bookbites-1,BookBites,"The Pitch Practice makes perfect! BookBites Encourage children's love of reading, because if they love reading they will read more -got the point? How do we do it? We take all the benefits from the physical book (size differentiation, tactile and visual progression etc.) and combine it with digital features which in common provides help and makes reading fun and gamified so you can compete against yourself and your classmates. Teachers and Parents get insights to target their help and support even more. The What We wan't the world to be better readers! The How With a state-of-the-art digital reading platform, BookBites want to changes the way we read. Beginning with children, but people grow up, so we already provide the world's best reading experience for everybody. And we mean everybody, because our customers are schools and public libraries - not only the B2C market for the ones who have enough money and prioritize buying books. Through the first 2,5 years with our company, we grew to 14 employees and more than 70.000 users in Danish schools, and right know access for more than 1,6 mio. library users in Norway. We have disrupted the way that we pay for books, and especially the way that a book looks like in a digital context. The Why We wan't to make sure that everybody get's as good as reading as they possibly can!","1_goal,3_goal,4_goal,",,https://bookbites.com,2015,???-50,Education,Growth and expansion,B2B,-,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
https://plusimpact.io/startups/salvatio-push,Salvatio Push,"We aim to build a sustainable society, where citizens help each other, and women/ elderly and their beloved ones feel secure and safe. Our emergency device alters pre-selected contacts by sending notifications via APP and location information when people encounter vulnerable situations (physical attacks, sexual assaults, or serious injury). The IoT systems make a statistic of the emergency calls by locations data and inform users about possible dangers in the areas. Short description (bio) Salvatio Push is a wearable product with a button and an app, that can automatically send a message about an emergency type and one's location for a person's private network and built community nearby - the time is of great importance in emergencies and can help save lives. Salvatio Push offers several options for carrying the button. Options include modern designed unisex, women, and outdoor sports versions. It provides several options for using the emergency assistance button and calling for help wherever you are. One competitive advantage is that an elderly can stay home alone or woman could live with a violent partner that makes her a victim to the domestic violence on the daily base can make a contact with their beloved and our engaged community who is ready to act if a person pressed the button for help.","3_goal,5_goal,11_goal,",Jelling,http://salvatio.dk,2018,01-???,"Consumer Goods, Healthcare & Life Science, Travel & Tourism, Sports, IoT",Product or prototype,B2C,Bootstrapping,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
https://plusimpact.io/startups/sildr-1,Sildr,"The Pitch By combining technology and design we are reinventing the drinking fountain for the 21st century. Our fountains are created with the purpose of being part of the system with Iot cloud solutions and modern sensors. The What Reduce the use of bottled water. The How Water is circular by nature, and fluent by design. Water is the infrastructure that connects everything from societies to fragile ecosystems. Water has the ability to hide secrets in the abyss and show you picture perfect landscapes in the upside world. Sildr grew out of this vision that water is a commodity accessible for everyone. Back in the days public water access was a symbol of how far your civilization had evolved. The aqueducts in Roman times, and the hanging gardens in the Mayan Civilization was a symbol of greatness. But time has the ability to fade societies memory, and now water access is merely a domestic issue in your home. But even in their own home, many people can´t enjoy clean water from their tap. These days the masses buy the illusion of purity, trapped in small bottles for big profits. Water has no master, and it is every living organisms natural born right to enjoy free of charge. The Why We are developing drinking fountains that got the looks and the brains to redefine public water access for the 21st century.","6_goal,11_goal,13_goal,",,http://www.sildr.com,2017,01-???,Energy & Greentech,Product or prototype,B2B,-,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
https://plusimpact.io/startups/hubbster-1,Hubbster,"The Pitch Hubbster is a human centric smart city company. We have invented a social sharing platform, that provides access to games and training equipments in public and common spaces. It strengthens social life, facilitates active lifestyles and optimises the management of shared spaces. The What Creating liveable and resilient cities The How Hubbster is an impact driven organisation whose purpose is to strengthen local communities to create more liveable cities, one neighbourhood at a time. By reinforcing a sense of togetherness and local belonging, we want to build cities which are more resilient to the increasing threats of social division. Luckily, we have more in common with the people around us than we imagine. Once we start experiencing it,wonderful things can happen. Hubbster is a helping hand to connect with each other, beyond age difference, ethnicities, religion, gender, etc. We have invented a social infrastructure for cities, which combines state of the art technology and analogue objects to connect people face-to-face in playful experiences in common spaces. We have two types of clients: Primary clients (Cities, property developers, housing associations, etc.) who buy the hubs to activate common spaces and increase their livability ; End users (membership and pay per use): paying access to the hub (with potential subventions to specific segments). We have 3 patents pending for Hubbster. We’ve been through a technical test in Copenhagen in 2017 and we are moving to a beta test in 8 locations in the Danish Capital in the summer 2018. The Why Creating playable and liveable cities, one neighbourhood at a time.","3_goal,11_goal,",,http://www.ourhub.dk/,2015,01-???,Media & Entertainment,Go to market,B2B,-,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
https://plusimpact.io/startups/freemi-1,Freemi,"The Pitch Freemi is a circular 'freeconomy' where everything is FREE. With Freemi app, everyone can easily recirculate used belongings, follow their social impact and achieve benefits for new sustainable alternatives. 4 out of 5 items are successfully passed on! You will never throw anything out again. The What To get rid of the throw-away mentality! The How We started Freemi while studying because we hate good resources mindlessly thrown out with the trash. And we where not the only ones as Freemi is now Denmark’s biggest app for peer-to-peer circulation of free stuff with more than 115.000 users. You see, EVERYTHING on Freemi is FREE. We call this concept a 'freeconomy'. We have made sure that uploading free items is fast and simple. Our app even streamlines the give away process as you go-and-give. Because giving away and doing good should be enjoyable! Our automatic queuing system ensures a calm and controlled environment, where the giver are in control. Our amazing data shows that 4 out of 5 items are successfully given a new life with Freemi. So why even bother throwing out stuff anymore!? We have designed an intriguing business model with several revenue drivers which we are currently implementing. We haven’t been able to find a digital lifestyle concept similar to Freemi in the EU. The “Freemi” trademark has been secured in Europe and we are now looking to expand our freeconomy. (Update) As from November 2018, Freemi is live in The Netherlands. Therefore, we are looking for superpowers within business development and sales, expansion to foreign markets and brilliant marketing. The Why Making it more convenient to give than to throw out. Nudging consumers to participate in circular consumption.","10_goal,11_goal,12_goal,",,https://freemi.app/,2015,01-???,IT & Software,Growth and expansion,B2B,-,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://plusimpact.io/startups/shadeshares,Shadeshares,"The Pitch We make the world a better place one pair of Shadeshares sunglasses at a time. Shadeshares are high quality sunglasses made of wood. They are made in SOS Children’s Village in Nairobi, Kenya. Our workshop is currently employing 12 youngsters from Kariobangi slum. Our international cooperation partner is World Vision. 20% of every pair of Shadeshares sunglasses sold is directly spent on educating and employing Kariobangi youths. 10% of the sunglasses’ sales price is donated to a Finnish charity. The What Educate, employ, engage our Kenyan youth The How Shadeshares is the long-time dream of Finnish technology entrepreneur Jan-Erik Westergård and his Kenyan wife Veronica. During their numerous visits in Kenya, Jan-Erik and Veronica have met local slum youth, as well as people from organisations helping them. They wanted to start something purposeful to help the young people living in Kenyan slums improve their lives through education and work. In 2017, a group of Finnish entrepreneurs joined Jan-Erik and Veronica and Shadeshares was established. The first Shadeshares product is quality sunglasses made of wood. Our Finnish-Kenyan team puts its heart and soul, as well as solid professional expertise, to the design, product development, marketing, sales and communications related to these products. Shadeshares are quality sunglasses made of wood material. All of our sunglasses, down to every single detail, are made in SOS Children’s Village in Nairobi, Kenya. Our workshop is currently training and employing 12 youngsters who spent their childhood in the Kariobang slum. Participating in World Vision's youth programme in Kenya, these young people get valuable working-life skills and professional training. Shadeshares pays them salary. Shadeshares sunglasses are made from environmentally sustainable materials, and the manufacturing chain is open and transparent. We know who works at our workshop and when and how these people do their work. We make sure that they have proper working conditions. As the name suggests, Shadeshares is about sharing the good: 30% of the sunglasses’ sales price is donated to charity in Kenya and Finland. Our international cooperation partner is World Vision. 20% of every pair of Shadeshares sunglasses sold is directly spent on supporting the professional education and employment of young people living in the Kariobangi slum. In addition, 10% of the sunglasses’ sales price is donated to a Finnish charity. The Why We make this world of ours a better place one pair of Shadeshares at a time. Globally and locally.","4_goal,8_goal,12_goal,",,http://www.shadeshares.com,2017,01-???,Manufacturing,Growth and expansion,B2B,-,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
https://plusimpact.io/startups/folkelig,Folkelig,"At Folkelig, we develop community-based and low threshold activities for municipalities and organizations, aiming to reduce social inequalities in health. One of our main projects is called Smaksverkstedet - an after-school program where kids learn about healthy and sustainable food - and get a healthy relationship to food -through a creative and open arena where they can discover and play with different food and tastes. We teach instructors all over the country through e-learning to be able to scale the concept. We aim to reduce social inequalities of health by making health promoting activities and social arenas more accessible in local communities. The reason we do this is to make it easier for people to take care of their own health. no matter where you live, what income you have or how you grow up. It's frightening that in a country like Norway the differences in health and wellbeing are so big - and increasing. Kids don't have good enough possibilities to learn about food for a healthy and sustainable future for themselves and those around them. Health education is not a priority in school, parents doesn't have time and competence to teach kids at home, leaving social media with the role of providing information about food. Hence we see many kids that are overweight, underweight, or in some way struggling with their relationship to food. With Smaksverksted, we teach kids to have a healthy relationship to food. We let them be creative, explore tastes and foods that are good for people and the planet. In that way, we get kids to like the right food. Our goal is to create an interest for nutritious and sustainable food, making space for creativity and empowerment so that kids can take smart and sustainable food choices - for a healthy future.","3_goal,10_goal,11_goal,",Norway,http://folkelig.no/,2013,01-???,"Education, Healthcare & Life Science, Food & Beverage",Growth and expansion,B2G,Series A,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
https://plusimpact.io/startups/metoa-1,Metoa,"The Pitch Purpose matters. Metoa engages people in investments by helping them make a difference while their savings grow. The digital platform guides them, tailors an investment to their beliefs and financial situation, and tells the good story about the difference they make - for instance, within green energy, innovative healthcare and entrepreneurs in developing countries. The What Use purpose to democratize investment The How We make investments meaningful by tailoring the investment to individual beliefs while securing a competitive financial return. People get the good story about the impact they make, for example in green energy, innovative healthcare or entrepreneurs in developing countries. By being together in a community they get fair prices, achieve a diversified investment, and can have a dialogue on what theme to launch next. Finally, Metoa makes it easy by being 100% digital, accepting small amounts, guiding and taking care of the investments. We are currently developing the solution in dialogue with potential customers and working on getting to market with partners. Please get in touch if you would like to discuss. The Why By speaking to their hearts Metoa engages many more in investments - to the benefit of themselves and the world around them.","3_goal,7_goal,12_goal,",,https://metoa.dk/en,2017,01-???,Fintech,Product or prototype,B2C,-,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
https://plusimpact.io/startups/totalctrl-1,TotalCtrl,The Pitch TotalCtrl sells IT-solutions to help the grocery industry and consumers reduce food waste The What Food waste throughout the value chain The How TotalCtrl is the #1 player for the reduction of food waste throughout the value chain What started on paper to help the grocery industry internally has evolved into a digital solution for consumers and is now the 0-waste IT solution that reduces food waste at both industry and consumer levels. The Why Reduce food waste and help the world learn from their data,"12_goal,13_goal,",,http://totalctrl.no,2017,01-???,Food & Beverage,Go to market,B2B,-,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://plusimpact.io/startups/da-masorg,Da-mas.org,The Pitch Da-Mas is a crowdfunding platform which enables primary and high school teachers to raise charitable donations for projects in their classrooms. The technology is being built in Denmark and will be deployed in Mexico across 100 schools in 8 states partnered with Teach for Mexico (http://ensenapormexico.org). Da-Mas is scheduled for launch with the start of the 2018-19 school year in August. The What Well-equipped teachers and schools. The How The technology is being built in Denmark and will be deployed in Mexico across 100 schools in 8 states partnered with Teach for Mexico (http://ensenapormexico.org - whose founder is also our co-founder and CEO). Da-Mas is scheduled for launch with the start of the 2018-19 school year in August and is aiming to expand to other countries (via the Teach 4 All network) starting 2019. The Why To match teachers with the resources needed for them to provide the best teaching possible to students in their classrooms.,"4_goal,10_goal,11_goal,",,http://da-mas.org/,2018,01-???,Education,Product or prototype,B2B,-,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
