,Company,Source,SDG Goal,About,Twitter Handle,linkedin
,https://www.pureeffectsweden.com/,Rainmaking,6,"Pure Effect was launched in Sweden in 2015 – the first in the Nordic market to offer biotechnological garment care and cleaning products for the home. The products are based on an active bacterial culture that cleans deep beneath the surface. Pure Effect’s products are tough on odors, grease and dirt, while kind to people and the planet.
Our Story
Why is it so difficult to find ethically produced products, and what builds a sustainable society where we can live well on shared resources? The idea of Pure Effect was born from a growing concern for  the state of the world. Injustice, ill health and exploitation. Unsustainable. It really should´t be so difficult to get a sustainable lifestyle. We simply want to do more of what we love, live long, and stay healthy.

We believe in sustainable innovations, not going back to the horse and carriage, in order to live in better balance with the ecosystem and each other. And we believe in the importance of good bacteria in our lives to help us feel good. There are technologies today that are based on nature’s own solutions, such as biotechnology, for example. If we care enough to make wiser choices, we can create the future we want. And we believe in aesthetics and emotions, to have things around us that mean something to us.

That’s how Pure Effect was born. Today it is a series of biotech garment care and  cleaning products for the home that we hope you’ll love using. Based on an active bacterial culture that cleans deep into materials’ smallest pores. For a simple and sustainable lifestyle. And we are truly proud of it.",,
,https://www.rakennusoutlet.com/,Rainmaking,6,,,
,https://www.redono.fi,Rainmaking,6,"The company was founded in 2017. Redono, which also means “giving back” in Latin, is giving back to nature by using industrial sidestreams for producing organic liquid fertilizers to our future farming technologies to produce high-value organic foods.


PILOT SUSTAINABLE BREWERY WITH REDONO SOLUTIONS
Utilizing Brewery sidestreams such as organic wastewaters and CO2 emissions, we can connect our farming technologies with our  BioFeed solution . We are demonstrating the production of liquid fertilizers to produce fresh hops with our  HydroHumala solution , fresh food with  Urban Crop Solutions,  and microalgae production, biotechnological water purification and CO2 utilization with our  BioAlgae solution  using  Varicon Aqua  technologies.


Redono Oy is a biotechnololgical company that has created products for agricultural use and for a circular process for industrial use that can Purify waters, utilize CO₂-emissions, produce liquid fertilizers from the industrial sidestreams and recycle the containing nutrients for an effective microalgae and plant cultivation.

We offer services and technologies for Future Farming Solutions, which includes Urban Farming, hydroponic Greenhouses, microalgae production and production of liquid fertilizers.

We are happy to investigate our customer's existing water treatment system in their industrial production plant, to find new sustainable solutions. Our goal is to help the customer to get the best solution for saving their operational expenses while creating a more sustainable production, with a more positive environmental impact.

Please contact us to find the best solution for you.

REDONO Nutrient Recycling Process
The REDONO process can be utilized for industries such as Breweries, biogasplants and aquaculture. The goal is to recycle and purify the industrial sidestreams and utilize the CO₂ emissions for creating a more sustainable industrial production.

The industrial sidestreams that contain valuable nutritions are first pretreated at our BioFeed unit, where we can produce liquid fertilizers (BioFeed), for microalgae cultivation and hydroponic plant cultivation.

In our BioAlgae unit we can grow microalgaes utilizing the BioFeed-fertilizers and industrial CO₂-emissions. The industrial waters are eventually purified in the BioAlgae unit with help of the microalgae cultivation process and final water purification system. Waters that have been purified by the REDONO process can be used ie as the customer's industrial process water.

The cultivated microalgae are considered as the Ultimate SuperFood, that contains high nutritional values ​​for our animals and people. Our goal is to use the cultivated microalgae as animal feeds and as SuperFoods.

The produced BioFeed-fertilizers can also be recycled in our BioHydro-unit, where we can cultivate hops for Breweries or other nutritional and medicinal plants, such as Gynostemma Pentaphyllum (Jiaogulan-tea) and Ashwagandha (Indian Ginseng).

Please contact for any additional information and ask us for the REDONO process to recycle your wastewater Streams and CO₂ emissions while creating new valuable products.

 ",,
,https://www.social-impakt.com/,Rainmaking,6,"Back in 2010, I was Vice-President for Europe, Middle-East and Africa for an English corporation, which manufactures yeast and bakery ingredients. Based in Dublin, I was managing 800 employees spread over 9 countries in charge of a 260 million US dollar business, traveling always more.

In 2012, I felt like having a brand new start, giving a new meaning to my life… focused on my humanist values. Like when I was 21 years old. With a friend we founded a humanitarian organization at our Business School. Vent d’Est (East wind) aimed at supporting Romanian people with medical care, books, toys, just after the fall of the Iron curtain. We went to Romania twice.

I realized at that moment how lucky I was and how helping people in need was my duty, my path.

You can have a big impact with very little action. When the Human being is your main point of focus, your main value, you feel alive.
Jeroen van Overbeek


PT KARYA GUNA PRIMA
At the core of social action
Jeroen moved to Bali end of 2013. His idea was to start his own business helping less fortunate people and having a positive impact on the living conditions in remote areas. He was also able to capitalize on his twenty years of international experience in the B to B ingredients fields (food, chemicals, pharmaceuticals).

PT Karya Guna Prima is the local Indonesian entity representing Social ImpaKt.
Social ImpaKt’s vision is that everyone, everywhere has access to safe and affordable technologies within their homes. Its mission is to bring simple, eco-friendly life changing and enhancing technologies like water filters, solar lamps to remote areas (the last mile) and urban centers in Bali and East Indonesia. Social ImpaKt also aims to create micro-business opportunities with these technologies.",,
,https://www.solarsack.com/,Rainmaking,6,"About
SolarSack is a Danish based impact start-up. Our mission is to bring safe and affordable drinking water to the 2.2 billion people in the world who currently lack access to clean water.
Our Story
The first SolarSack was developed on a research trip to the Adjumani refugee camp in Uganda, 2017. Our founder, Alexander Locke, submitted the solution as part of his Master’s thesis in Industrial Design Engineering. While spending time in the refugee camp, it was clear to him that the area struggled with deforestation as the residents were forced to cut down trees in order to boil water.

This sparked an idea to develop an alternative to boiling water that would not negatively impact the environment while still providing safe and clean drinking water. After several workshops with local residents, Alexander was able to prototype an improvement to the Solar Water Disinfection (SODIS) method in a multi-layered plastic bag composition that allowed purification using only the sun rays.

This was the invention of SolarSack.

The Impact
SolarSack actively contributes to the United Nations Sustainable Development Goals 2030.

Good Health and Well-being - SDG 3 and SDG 6

By providing an affordable water purifying solution, SolarSack offers accessibility to low-income communities that are severely impacted by water-borne diseases. This has a direct impact on the social and economic development of small households such as lost income due to sick days and healthcare expenditure while also increasing children’s school attendance and improved health.

Environment - SDG 13 and SDG 15

Boiling water using wood fuel contributes to millions of tonnes of CO2 emissions globally. Implementing the SolarSack reduces end-user dependency on fossil fuel as well as deforestation and CO2 emissions. SolarSack can be reused 500 times and saves more than 500 kg in CO2 emission during its lifetime - at scale this can have a dramatic potential to mitigate climate change.",,
,https://www.solarwave.se/,Rainmaking,6,"Making the world a better place.
SolarWave provides products and services that change the lives of people. We use solar power and chemical-free water purification technologies to support less privileged people with the basic means to survive and progress. Our solutions help people to stay healthy and consequently, they create local business, jobs, and income opportunities.

We believe that everyone should have access to safe, affordable drinking water and clean electric power. We are devoted to developing the most cost-effective water treatment and solar power solutions to improve living conditions and support the sustainable development of distressed areas. All our products have emerged out of a clear demand from the users, and this is the core of our product development philosophy.

SolarWave AB is a Swedish company which operates primarily through subsidiaries in Tanzania and Uganda and through resellers in a range of other countries across Africa. In our mission to supply affordable, high-quality solar power and water purification systems, we collaborate closely with government agencies, and NGOs, and the industry. We are listed as a supplier to the United Nations since 2010 and our solutions have been approved by the United Nations Framework Convention on Climate Change.

SolarWave was founded in 2009 and our largest owners today are Midroc, Almi, and M3W Invest. We have also received financial support from Swedfund International, Stiftelsen Norrlandsfonden, and Forum Syd.
",,
,ampyxpower.com,Rainmaking,7,"Mission
Expanding the sustainable energy supply with scalable airborne wind innovation.

Our planet’s survival depends on a sustainable energy future. Existing technologies create progress towards this goal, but to accelerate the energy transition we must unlock additional sustainable energy such as from wind power at high altitudes. The Ampyx Power Airborne Wind Energy System (AWES) with a tethered aircraft accesses the higher and more powerful winds above 200 m, requiring much less material to construct, smaller foundation, and infrastructure. AWES has huge potential to be a very cost-effective way to harvesting wind energy by increasing the usability of deployment sites for off-shore re-powering, deep off-shore and remote on-shore. By developing innovative, elegant and material-reducing solutions, Ampyx Power is leading the way in meeting tomorrow’s energy demands.",,
,aquicore.com,Rainmaking,7,"ABOUT US
We're changing the way commercial real estate does business.
Through data democratization, machine learning, and an in-depth knowledge of the commercial real estate industry, we contribute to healthier, more efficient spaces.
Aquicore’s mission is to create global impact by connecting people to buildings.
",,
,atawey.com/,Rainmaking,7,"ABOUT US
ATAWEY, innovative and sustainable mobility
Compact hydrogen station Atawey Morbihan

Founded in 2012 by Jean-Michel Amaré and Pierre-Jean Bonnefond, ATAWEY designs and manufactures turnkey autonomous green hydrogen refueling stations for sustainable mobility: for hydrogen bikes, fuel cell vehicles, heavyload fuel cell trucks and buses, fuel cell forklifts and other special technical vehicles.

The teams are well aware of the importance and the challenges of a source of energy on isolated sites, ATAWEY guarantees you support and a tailor-made service. They take full responsibility for the management of each project for optimal adaptability and reliability, economic relevance with a fast return on investment, all with the greatest respect for the environment.

VISION : TOWARDS A CARBON FREE SOCIETY
Hydrogen is one of the answers to the challenges of energy transition and sustainable mobility. By 2030, there will be 300,000 light vehicles, 5,000 heavyload vehicles or buses, 250 trains and 1,000 boats that will run on hydrogen in Europe. This can only be achieved thanks to pionneer actions, thanks to companies or local communities who are already creating hydrogen ecosystems (vehicles + stations), in order to scale up within 5 years. Several European countries as well as the European Union have already included the development of the hydrogen sector on their strategic roadmap.

OUR REFERENCES
Atawey, its partners and customers are committed to the energy transition and are deploying charging stations across the country. By the end of 2020, 25 Atawey stations will be deployed in France.",,
,bigpot.ng,Rainmaking,7,"Reshaping African Energy
Secure        Affordable        Sustainable
Bigpot is developing commercial and technical innovations to create local community energy markets where energy will be traded amongst residents over a blockchain based platform, guaranteeing 24/7 supply of electricity.
Bigpot provides intelligent monitoring, control and sharing of electricity through blockchain-based software and the advanced power systems technology.

About Bigpot
At Bigpot, the overarching mission is to relentlessly shoot for an Africa with secure, affordable and sustainable energy.

Of the 2.4 billion additional people expected to be added to this planet by 2050, 1.3 billion will be added in Africa. Couple this figures with a rapidly urbanising and developing Africa, the result is an explosive growth in the demand for energy.  In other words, Africa's already challenging energy situation is bound to get much worse- if we fail to act. At Bigpot, we are determined to play a role in solving this energy crisis. We believe there are three intertwined focal points to this energy problem- affordability, security and sustainability.  

Energy Security: Bigpot seeks to play a role in concert with other relevant organisations to ensure that the resources that Africa needs to produce clean and sustainable energy are secure. Long term security of energy supply requires steady investment of attention and finances from both public and private sector stakeholders. Historically, African countries have depended on fossil fuels to produce energy. This is an insecure system because of the political volatiltiy and finite nature of such space. African countries must pursue more secure resources, reinforcing their ability to keep the light on for everyone in the long term. 

Energy Affordability: At Bigpot, the belief is that right to affordable energy for the African is a fundamental right. Access to energy for homes and businesses is a key component of industrial growth which in turn is central to the much needed economic growth on the continent. To this effect, Bigpot will continually innovate and cooperate with other stakeholders  to drive down the cost of of energy services on the African continent. 

Energy Sustainability: Bigpot will only pursue solutions which help to move Africa towards a future where sustainable energy is the norm. The impact of relying on fossil fuel cannot be overstated, the underlying effects ranging from adverse health to the unfavourable climate change. Fortunately, Africa is blessed with enormous renewable resources which can be exploited to this end. Furthermore, because Africa's energy infrastructure isn't yet fully developed, there is an opportunity to leapfrog directly to clean energy without the head ache of dealing with a redundant fossil fuel infrastructure. At Bigpot, we will work with other stakeholders to seize this vital opportunity. 

The first step of this journey is the development of smart energy share systems. These systems facilitate the sharing of diesel generator among co-located residences and business, translating into more efficient (lower greenhouse emission and lower fuel usage per kWh of electricity generated) use of the generators. These smart energy systems are renewable energy ready. In essence, they are a bridge technology aimed at the total phase-out of fossil fuel generator use on the planet.",,
,biscuit.io,Rainmaking,7,"Who we are

Biscuit Labs is an American property technology company which has developed proprietary hardware and software to create the leading end-to-end real estate platform, globally.

",,
,bluepillar.com,Rainmaking,7,"What we do
At Blue Pillar, we connect industrial equipment to the internet and serve up the data to manage, monitor, and control equipment and devices so you can create flexible, scalable solutions for your company or customers.

NATIVE IOT ARCHITECTURE AND CONNECTIVITY
Connect equipment and devices
Optimize connecting distributed equipment from acquisition to storage, access, and control.

By leveraging leading platform technology (Azure), security, scalability and standards, we eliminate the complexity of implementing Industrial IoT infrastructure so you can build and deliver solutions that connect distributed devices and equipment.

Time to Value
Equipment-centric
Scaleable
Secure
Flexible
Comprehensive
Learn more
",,
,brightcoreenergy.com,Rainmaking,7,"Brightcore started on a mission to overhaul outdated and inefficient lighting in commercial and municipal properties. Such projects, as our name suggests, are core infrastructure improvements that typically serve as the first step to efficiency and sustainability practices.  Today the firm capitalizes on its relationships as well as energy and finance expertise to deliver solutions ranging from lighting and other energy efficiencies to renewables and battery storage.

",,
,brilia.com,Rainmaking,7,"About
More than just lighting products, creating new ways to relate to light.

More than just providing solutions, putting the transformative power of light in people’s hands.

Acting in a way that is creative, bold, alive. Always innovating, renewing, reinventing ourselves.

For freedom of choice, for mobility, for every moment where the mere presence of light can create captivating experiences.

That’s why we’re here.

Thinking like this changes everything.",,
,candi.solar,Rainmaking,7,,,
,carbonengineering.com,Rainmaking,7,"We believe we can create a future in which our children and neighbours inherit the same planet we’ve enjoyed; where we deliver prosperity and well-being while avoiding environmental impact. Creating this future will require leadership, collaboration, and creativity, and will involve a diversity of new technologies, business ideas, and social innovation. Getting there is a challenge, but also an imperative.

At Carbon Engineering, our contribution to this future is a Direct Air Capture technology – more than 10 years in the making – that can capture carbon dioxide directly from the atmosphere.

WHAT IS DIRECT AIR CAPTURE?
Direct Air Capture is a technology that captures carbon dioxide directly from the air with an engineered, mechanical system.
Our Direct Air Capture technology does this by pulling in atmospheric air, then through a series of chemical reactions, extracts the carbon dioxide (CO2) from it while returning the rest of the air to the environment. This is what plants and trees do every day as they photosynthesize, except Direct Air Capture technology does it much faster, with a smaller land footprint, and delivers the carbon dioxide in a pure, compressed form that can then be stored underground or reused.

IRECT AIR CAPTURE
Carbon Engineering's Direct Air Capture technology removes carbon dioxide directly from the atmosphere.
Unlike capturing emissions from industrial flue stacks, our technology captures carbon dioxide (CO2) – the primary greenhouse gas responsible for climate change – directly out of the air around us. This can help counteract today’s CO2 emissions, and remove the large quantities of CO2 emitted in the past that remains trapped in our atmosphere.

From our pilot facility in Squamish, Canada, we have fully demonstrated our Direct Air Capture technology and are now commercializing. Our team and partners are working to build industrial-scale Direct Air Capture facilities that will each capture one million tons of CO2 per year – which is equivalent to the work of 40 million trees.

Direct Air Capture can help the world decarbonize and achieve critical net zero targets by producing clean transportation fuels, and large-scale carbon removal.
To restore a healthy balance of carbon in the air and maintain a safe climate, we must reduce the amount of carbon we emit each day, and also remove excess carbon from the atmosphere to get us back to safe levels. Direct Air Capture can play both of these roles. It can be used to prevent new CO2 emissions, and also, to permanently remove excess CO2—making it a powerful ingredient in any net zero plan.

Reducing Emissions: CO2 captured from the air can be used to produce synthetic fuels that have little or no carbon footprint. These fuels can help reduce transportation emissions by directly replacing fossil fuels.

Removal of Emissions: Direct Air Capture can create permanent carbon removal, or negative emissions, when the captured atmospheric CO2 is permanently and safely stored deep underground.",,
,delfosim.com,Rainmaking,7,,,
,demandq.com,Rainmaking,7,,,
,ecobee.com,Rainmaking,7,"About ecobee
ecobee is about improving everyday life, while creating a more sustainable world.
Our vision
Like any good guest, ecobee sees a place in your home as a privilege. We want to be welcomed in by solving everyday problems with comfort, security, and conservation solutions that work so well together, you invite us back again, and again. And the more homes we are in, the more we can do to help build a sustainable world.
",,
,electrefy.com,Rainmaking,7,"what we do 
Electrefy is a start-up company based out of Ryerson Uniersity's Centre for Urban Energy. It provides reliable, clean, and noiseless energy storage for temporary on-demand power. Applications range from portable power for outdoor events to off-grid residences to emergency back-up power for traffic signals.


We leverage leading edge technology from second-life electric vehicle batteries that are safe, robust, and cost-effective. Performance is optimized for market specific applications while using dynamic machine learning to maximize the lifetime of our systems. 


our vision
Our vision is to reduce portable diesel emissions, extend life-time of used EV batteries and make power systems affordable, and accessible to anyone, anywhere. 

",,
,enerdigit.fr,Rainmaking,7," Enerdigit is an innovative company participating in the development of energy transition and smart grids (smart grids). We operate as a demand response operator for large electricity consumers, particularly industrialists, and provide flexible solutions for the electricity network. We are an intermediary between consumers who are withdrawing and the various players in the electricity sector.

Our role is to intervene during  peak periods , when there are  peaks in consumption  and supply and demand are out of balance. As an aggregator , we therefore help the  electricity system  to ensure supply during  peak consumption in  order to meet the demand for electricity in the territory.",,
,energy-nest.com,Rainmaking,7,"OUR STORY
We are an award-winning company with high ambitions: generating environmental and economic benefits with Thermal Batteries for our customers in the power sector as well as energy-intensive industries. 
Founded in 2011 by Professor Pål Bergan and Øivind Resch, we have developed a novel Thermal Battery technology. With a very prominent and externally validated pilot project in Masdar City (Abu Dhabi) in cooperation with the Masdar Institute of Science & Technology we have successfully proven our technology edge. Partnerships with top tier suppliers, development partners, internationally renowned EPC companies as well as R&D institutes are a vital contributor to our leading position as an energy storage player in power generation and across energy-intensive industries.

We support our commercial customers by improving energy efficiency, reducing carbon emissions and optimizing cost performance and returns on generation assets.",,
,enevate.com,Rainmaking,7,"Enevate was founded in 2005 in Irvine, California and received its first venture capital funding in 2008. Enevate is one of the early pioneers working to make promises a reality in a new class of Li-ion batteries that utilizes silicon-dominant anodes. Through ingenuity and hard work, Enevate refined the core technology, built a technology roadmap, and developed manufacturing methods and processes.

Starting in 2016, we focused on the enormous global effort forming the Electric Vehicle (EV) ecosystem. We worked on developing and licensing Li-ion battery technologies in EV battery chemistries that would accelerate the adoption of EVs – not only because it’s a perfect fit for our breakthrough silicon-dominant battery technology, but also because EVs can significantly reduce greenhouse gases and make the world a better place to live.

We fuse our passion with experience, refining technology that’s been developed over the last decade to lead the way in EV battery technology. We have more than 250 patents worldwide (issued and in-process), and our technology has been tested by more than 20 top battery and automotive manufacturers around the world. Our pioneering advancements in silicon-dominant anodes and cells have been developed by some of the world’s best scientists and engineers and guided by experienced management. Enevate’s XFC-Energy® Technology provides 5-minute charging with high energy density, low temperature operation for cold climates, low cost and safety advantages over conventional graphite Li-ion batteries.

We license and transfer our technology to automotive OEMs and battery manufacturers to help them commercialize their cells, packs and electric vehicles to market faster. We’re partners that help companies get their solutions from the drawing board to the open road smoothly and quickly.

Revolutionizing Electric Vehicles
 
Technology
XFC-Energy Technology Overview
Extreme Fast Charging Technology + High Energy Density
Low Temperature
Improved Safety
History of Batteries
 
Careers
 
Who We Are
Li-ion Battery Pioneers
Leadership
Investors
 
News
Who We Are
Enevate: Li-ion Battery Pioneers
Enevate was founded in 2005 in Irvine, California and received its first venture capital funding in 2008. Enevate is one of the early pioneers working to make promises a reality in a new class of Li-ion batteries that utilizes silicon-dominant anodes. Through ingenuity and hard work, Enevate refined the core technology, built a technology roadmap, and developed manufacturing methods and processes.

Starting in 2016, we focused on the enormous global effort forming the Electric Vehicle (EV) ecosystem. We worked on developing and licensing Li-ion battery technologies in EV battery chemistries that would accelerate the adoption of EVs – not only because it’s a perfect fit for our breakthrough silicon-dominant battery technology, but also because EVs can significantly reduce greenhouse gases and make the world a better place to live.

We fuse our passion with experience, refining technology that’s been developed over the last decade to lead the way in EV battery technology. We have more than 250 patents worldwide (issued and in-process), and our technology has been tested by more than 20 top battery and automotive manufacturers around the world. Our pioneering advancements in silicon-dominant anodes and cells have been developed by some of the world’s best scientists and engineers and guided by experienced management. Enevate’s XFC-Energy® Technology provides 5-minute charging with high energy density, low temperature operation for cold climates, low cost and safety advantages over conventional graphite Li-ion batteries.

We license and transfer our technology to automotive OEMs and battery manufacturers to help them commercialize their cells, packs and electric vehicles to market faster. We’re partners that help companies get their solutions from the drawing board to the open road smoothly and quickly.

Enevate is proud to set the stage for the future of widespread EV adoption.
FIND OUT HOW

Our Mission
To develop innovative battery technologies that accelerate adoption of electrified mobility.



Our Vision
To achieve a cleaner and sustainable environment via battery-powered applications and products that are accessible and affordable.",,
,fenecon.de,Rainmaking,7,"Our story began in 2011 with the acronym for Feilmeier New Energy Consulting in a garage with our first electricity storage system. 

Since then, thanks to our concepts and customers, we have developed into one of the leading providers of electricity storage systems of all sizes. We are proud to be able to decide independently about our fate and to place our vision of the 100% energy transition as an immovable leitmotif over our activities. Our most important partners are energy suppliers, installers and specialist wholesalers, whom we are happy to support for optimal solutions in their projects. 

The starting point for many electricity storage systems is the increase in self-consumption of a PV system. Of course this is a useful application. If, however, storage systems merely shift PV electricity behind the meter from day to night over their entire service life, it is not only the storage operator who forego savings potential, but ultimately the energy transition-friendly electricity storage system would work against the grid and the energy transition. Our storage facilities are therefore equipped to provide the best possible support for this joint project and thus generate additional savings and income for their owners. Even if you only start with the PV self-consumption increase, 

We would be delighted if you share our vision and philosophy and you would find yourself in our products and solutions, and we cordially invite you to get in touch with us personally.
",,
,fluitecwind.com,Rainmaking,7,"Fluitec’s Vision
Develop revolutionary technologies and services that allow our customers to simultaneously operate more sustainably and profitably.

Fluitec’s Mission
To bring solutions that maximize the life and performance of lubricants and machinery resulting in a positive environmental and economic impact. 

Who we are
We are a team of diverse and internationally recognized experts with a track record for delivering innovative solutions. Our expertise centers around increasing the reliability and profitability of manufacturing plants, rotating equipment and transportation industries.

Fluitec’s clean technology solutions also deliver environmental benefits to our customers. Fluitec provides high level, rapid return investments that allow our customers to merge economics with sustainability.",,
,http://absolicon.com,Rainmaking,7,"We can thank the sun for life on earth
One hour of solar radiation from the surface of the sun  provides enough energy to meet the world’s entire energy demand for one year.

The world is rapidly changing. At Absolicon, our vision is to be a leading part of the transition to renewable energy and a sustainable industry.

Absolicon has a unique technology, based on 20 years of research, for extracting energy in different forms using concentrated solar collectors. Our latest solar collector is the Absolicon T160. With an operational temperature of up to 160 oC, the T160 can supply heat and steam to a wide spectrum of processes and industrial segments.

Our product is a semi-automatized, high-precision Production line for low cost mass production of our T160 Solar collectors and together with partners who supply local markets with our T160 around the world we make the transition to clean energy competitive and effective.

The company Absolicon Solar Collector was established in 2007. Today, Absolicon is a business company with 20 installations on three continents and 30 employees i three cities.

By developing, manufacturing and selling solar energy systems that generate renewable energy in various forms, we are helping to solve the world’s energy problem.

Fossil energy resources are limited. The sun will be shining for a least another 4 billion years.",,
,http://advmicrogrid.com/ams-advantage.html,Rainmaking,7,"AMS MAKES CLEAN ENERGY
MORE VALUABLE
AMS is accelerating the clean energy revolution by maximizing the value of renewables and energy storage with its AI-powered software platform, SigmaOne.

Energy markets are changing rapidly. AMS helps clients manage complexity by automating and optimizing their energy assets, backed by a team of market and technology experts. Along with wind farms and solar plants, the AMS platform operates the world’s largest fleet of distributed energy storage systems.",,
,http://afyren.com/,Rainmaking,7,"ABOUT AFYREN
At a time when many of our products for everyday use are still based on petroleum molecules, AFYREN is offering to a wide range of industries replacement molecules that are biosourced, thanks to an environmentally friendly technology that uses natural microorganisms.",,
,http://againity.com,Rainmaking,7,"About
Againity turns low-temperature heat into electric power.

Againity turns biomass, household waste and waste heat into electricity. We offer in-house developed ORC (Organic Rankie Cycle) turbines for a more sustainable energy system. In Sweden the main focus are on installing our turbines on district heating plants to increase the production of local, renewable and weather-independent electricity.",,
,http://agrisoma.com/,Rainmaking,7,"We are leading the way in expanding low carbon solutions for the biofuel industry. The biofuels industry continues to expand while to date the majority of biofuels have been made by converting portions of crops like corn, soybean or canola into biofuels.

We have a better solution: Carinata, a non-food crop that can be grown when or where food crops are not. We complement the existing production system and create opportunities for farmers to add Carinata to existing rotations. A new source of income, a beneficial crop in rotations, and a crop that is grown using sustainable agricultural practices that provides a low Greenhouse Gas (GHG) feedstock for the biofuels industry.

Agrisoma has the world’s largest collection of Carinata and an extensive modern crop improvement program that allows us to select high yielding varieties ideally suited for production across a broad range of geographies.

Agrisoma is making an impact: we have commercialized Carinata in North and South America, working with hundreds of farmers on over 50,000 acres of production, Carinata works. We have created a supply chain that meets the global demand for sustainably produced, low GHG feedstocks and animal nutrition, while providing economic benefits to farmers and their families.

Carinata provides one of the lowest carbon feedstocks available to the biofuels industry and a feedstock optimized for efficient biofuel production. Carinata oil has been converted into millions of litres of diesel and jet fuels with significant GHG savings over the displaced petroleum fuels. To date Carinata biofuels have saved the equivalent of 100,000,000 miles of fossil fuel for the average vehicle. More than 50 million pounds of Carinata protein, which is one of the few sources of non-GMO protein available at scale, has been fed to animals.

Carinata is sustainable: Agrisoma is a proud member of the Roundtable on Sustainable Biomaterials (RSB), an independent and global multi-stakeholder coalition which works to promote the sustainability of biomaterials. Carinata was the first oilseed in the world to achieve certification with the RSB. We have led the world in developing a new wave of sustainable feedstocks for the biofuels industry and continue to raise the bar with our commitment to the environment.",,
,http://agronergy.fr,Rainmaking,7,,,
,http://agrosavfe.be/,Rainmaking,7,,,
,http://airwatergreen.com/,Rainmaking,7,"THE IDEA
The company was founded in 2009 in Sweden by two young engineers who had invented a new method for reduce water from the moisture present in the air by means of an energy-efficient method. The original idea was to develop products to produce drinking water for people in countries with a shortage of water.

THE BUSINESS
We design, manufacture and sell products for air dehumidification in climates down to temperatures below zero degrees.
Products remove moisture and odor energy efficiently in order to ensure the quality, durability and quality of buildings, goods and equipment. And to create a healthier work environment!

THE INNOVATION
Our products are based on the patented warm condensation technology. The company has a number of international patents and invests continuously in technology development. The Airwatergreen was selected as one of Sweden's 33 most prominent technology companies in 2016 by the leading Swedish newspapers NyTeknik and Affärsvärlden.

OUR FUTURE
An idea of ​​how to produce drinking water from air led to the world's most energy-efficient air dehumidification technology. Products for controlling the climate in buildings and installations for a market that is looking for new, more efficient solutions.
The company's vision is to become a world leader in energy efficient air treatment.

ABOUT US
Airwatergreen is an air treatment company that offers energy-efficient dehumidification products for all climates.
We design and manufacture desiccant dehumidifiers that effectively remove moisture and odour, which prolongs the life of buildings, goods and equipment, and creates a healthier workplace environment to stay in.
The products are designed with a patented technology called desiccant warm condensation, a technology that give the products a number of unique advantages. Advantages are half the energy needed, plug-n-play installation and the same efficiency in all temperatures.",,
,http://aquaporin.dk,Rainmaking,7,"THE CLEAN WATER
REVOLUTION
We are a water-tech company dedicated to overcoming one of the world’s most pressing challenges: water scarcity. From our base in Denmark, we are working with local and international partners to solve a global problem. Will you join the clean water revolution?


OUR VISION IS CLEAR
Water is essential to all life on Earth. But our water resources are limited, and they need to be cared for and carefully used. Our goal is clean, natural drinking water for all, and the sustainable re-use of water in industrial applications. We’re using aquaporins – the super water purifiers found in every living cell – advanced biotechnology and state-of-art engineering to make it happen. It’s a revolutionary idea, based on billion-year-old natural technology, and we believe it will change the world.
BASED ON NOBEL PRIZE
WINNING WORK
Aquaporins were discovered in 1992 by Peter Agre. His work transformed our understanding of the fundamental biology of cells, and he won a Nobel Prize for it in 2003. We’re now using aquaporins to purify water on a large scale – in industries, in our homes and even in space – faster and more efficiently than ever before.

About
JOIN THE REVOLUTION NOW

Aquaporin A/S is a global cleantech company located in Kongens Lyngby, Denmark.

The main goal of Aquaporin is to develop the Aquaporin Inside™ technology – capable of separating and purifying water from all other compounds.

The Aquaporin Inside™ platform uses biotechnological principles in a technological context which is a novel upcoming field with large commercial perspectives. This is a field where Denmark has taken an early global lead

Primary market focus includes drinking water purification (residential & commercial), industrial water treatment, treatment of difficult waste water streams and other niche segments where the Aquaporin Inside™ technology closes a technological gap in today's water treatment",,
